"Company Code","Document Number","Global Currency","Account Number","Cost Center","Profit Center","Amount in Company Code Currency","Debit/Credit Ind.","Posting Period","Posting Date","Document Type","Plant",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","325.43","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-325.43","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","5628.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-5628.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000043","EUR","29500100","","T-PCB98","-246236.53","H","2","2018-02-10","PR","",
"1010","4800000043","EUR","29500100","","YB600","246236.53","S","2","2018-02-10","PR","",
"1010","4800000044","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","2680.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-2680.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000044","EUR","29500100","","YB600","43550.00","S","2","2018-02-10","PR","",
"1010","4800000044","EUR","29500100","","T-PCB98","-43550.00","H","2","2018-02-10","PR","",
"1010","4800000045","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","670.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-670.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","13300000","","T-PCB98","268.00","S","2","2018-02-10","PR","1010",
"1010","4800000045","EUR","52532000","10101602","YB600","-268.00","H","2","2018-02-10","PR","1010",
